,Week,CRN,Subject,Course Name,Student ID,Remote Learner,Mon,Tue,Wed,Thu,Fri,Sat,Sun
1002,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,f2d869,No,,REM Yes,,,REM Yes,,
1003,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,f2d869,No,,REM Yes,,,REM Yes,,
1004,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,f2d869,No,,REM Yes,,,REM Yes,,
1005,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,f2d869,No,,REM Yes,,,REM Yes,,
1006,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,f2d869,No,,INP No,,,INP No,,
1007,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,f2d869,No,,INP Yes,,,INP Yes,,
1008,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,f2d869,No,,INP Yes,,,INP Yes,,
1009,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,REM Yes,,
1010,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,REM Yes,,
1011,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,INP Yes,,
1012,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,REM Yes,,
1013,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,REM Yes,,
1014,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,REM Yes,,
1015,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,REM Yes,,
1016,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,02eec7,No,,REM Yes,,,REM Yes,,
1017,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP Yes,,,INP Yes,,
1018,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP No,,,INP No,,
1019,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP No,,,INP No,,
1020,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP No,,,INP No,,
1021,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP No,,,INP No,,
1022,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP No,,,INP No,,
1023,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP No,,,INP No,,
1024,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,93f1ed,No,,INP No,,,INP No,,
1025,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP Yes,,,INP Yes,,
1026,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP Yes,,,INP Yes,,
1027,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP Yes,,,INP Yes,,
1028,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP Yes,,,INP Yes,,
1029,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP Yes,,,INP Yes,,
1030,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP Yes,,,INP Yes,,
1031,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP No,,,INP Yes,,
1032,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,06a1eb,No,,INP Yes,,,INP Yes,,
1033,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1034,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1035,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1036,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1037,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1038,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1039,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1040,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,b4a022,Yes,,REM Yes,,,REM Yes,,
1041,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,22f328,No,,INP Yes,,,INP Yes,,
1042,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,22f328,No,,INP No,,,INP No,,
1043,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,22f328,No,,INP Yes,,,INP Yes,,
1044,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,22f328,No,,INP Yes,,,INP Yes,,
1045,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,22f328,No,,INP Yes,,,INP Yes,,
1046,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,22f328,No,,INP Yes,,,INP Yes,,
1047,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,22f328,No,,INP Yes,,,INP Yes,,
1048,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,22f328,No,,INP Yes,,,INP Yes,,
1049,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,843390,No,,INP Yes,,,INP Yes,,
1050,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,843390,No,,INP No,,,INP No,,
1051,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,843390,No,,INP Yes,,,INP Yes,,
1052,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,843390,No,,INP Yes,,,INP Yes,,
1053,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,843390,No,,INP Yes,,,INP Yes,,
1054,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,843390,No,,INP Yes,,,INP Yes,,
1055,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,843390,No,,INP Yes,,,INP Yes,,
1056,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,843390,No,,INP Yes,,,INP Yes,,
1057,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP Yes,,,INP Yes,,
1058,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP Yes,,,INP Yes,,
1059,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP Yes,,,INP Yes,,
1060,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP Yes,,,INP Yes,,
1061,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP Yes,,,INP Yes,,
1062,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP Yes,,,INP Yes,,
1063,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP No,,,INP Yes,,
1064,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,e46f4b,No,,INP Yes,,,INP Yes,,
1065,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1066,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1067,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1068,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1069,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1070,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1071,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1072,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,29f6da,Yes,,REM Yes,,,REM Yes,,
1073,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,264852,No,,INP No,,,INP No,,
1074,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,264852,No,,INP Yes,,,INP No,,
1075,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,264852,No,,INP Yes,,,INP Yes,,
1076,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,264852,No,,INP No,,,INP No,,
1077,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,264852,No,,INP Yes,,,INP Yes,,
1078,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,264852,No,,INP Yes,,,INP Yes,,
1079,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,264852,No,,INP Yes,,,INP Yes,,
1080,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,264852,No,,INP Yes,,,INP Yes,,
1081,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,56489c,No,,INP Yes,,,INP Yes,,
1082,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,56489c,No,,INP No,,,INP No,,
1083,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,56489c,No,,INP No,,,INP No,,
1084,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,56489c,No,,INP Yes,,,INP Yes,,
1085,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,56489c,No,,INP Yes,,,INP Yes,,
1086,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,56489c,No,,INP Yes,,,REM Yes,,
1087,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,56489c,No,,INP No,,,INP No,,
1088,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,56489c,No,,INP No,,,INP No,,
1089,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1090,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1091,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1092,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1093,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1094,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1095,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1096,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,9ea8dc,Yes,,REM Yes,,,REM Yes,,
1097,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1098,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1099,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1100,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1101,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1102,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1103,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1104,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,4d09b8,No,,INP Yes,,,INP Yes,,
1105,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1106,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1107,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1108,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1109,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1110,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1111,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1112,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,ad54cb,Yes,,REM Yes,,,REM Yes,,
1113,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1114,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1115,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1116,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1117,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1118,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1119,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1120,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,cd5f10,Yes,,REM Yes,,,REM Yes,,
1121,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1122,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1123,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1124,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1125,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1126,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1127,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1128,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,951c23,Yes,,REM Yes,,,REM Yes,,
1129,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,REM Yes,,,REM Yes,,
1130,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,REM Yes,,,REM Yes,,
1131,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,REM Yes,,,REM Yes,,
1132,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,INP No,,,INP No,,
1133,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,REM Yes,,,REM Yes,,
1134,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,REM Yes,,,REM Yes,,
1135,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,REM Yes,,,REM Yes,,
1136,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,8dfbb6,No,,REM Yes,,,REM Yes,,
1137,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,INP Yes,,
1138,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,REM Yes,,
1139,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,INP Yes,,
1140,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,INP Yes,,
1141,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,INP Yes,,
1142,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,INP Yes,,
1143,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,REM Yes,,
1144,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,eca54e,No,,INP Yes,,,INP Yes,,
1145,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP Yes,,,INP Yes,,
1146,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP Yes,,,INP Yes,,
1147,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP No,,,INP No,,
1148,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP Yes,,,INP Yes,,
1149,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP Yes,,,INP Yes,,
1150,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP Yes,,,INP Yes,,
1151,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP Yes,,,INP Yes,,
1152,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,1b532f,No,,INP Yes,,,INP Yes,,
1153,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,df37b0,No,,REM Yes,,,REM Yes,,
1154,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,df37b0,No,,REM Yes,,,REM Yes,,
1155,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,df37b0,No,,REM Yes,,,REM Yes,,
1156,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,df37b0,No,,INP Yes,,,INP Yes,,
1157,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,df37b0,No,,REM Yes,,,REM Yes,,
1158,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,df37b0,No,,INP No,,,INP No,,
1159,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,df37b0,No,,REM Yes,,,REM Yes,,
1160,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,df37b0,No,,INP Yes,,,INP Yes,,
1161,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1162,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1163,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1164,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1165,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1166,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1167,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1168,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,17d380,Yes,,REM Yes,,,REM Yes,,
1169,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,754119,No,,INP No,,,INP No,,
1170,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,754119,No,,INP No,,,INP No,,
1171,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,754119,No,,INP No,,,INP No,,
1172,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,754119,No,,INP No,,,INP No,,
1173,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,754119,No,,INP Yes,,,INP Yes,,
1174,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,754119,No,,INP No,,,INP No,,
1175,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,754119,No,,INP No,,,INP No,,
1176,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,754119,No,,INP No,,,INP No,,
1177,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1178,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1179,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1180,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1181,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1182,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1183,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1184,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,bfee97,Yes,,REM Yes,,,REM Yes,,
1185,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP No,,,INP No,,
1186,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP No,,,INP No,,
1187,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP No,,,INP No,,
1188,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP Yes,,,INP Yes,,
1189,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP Yes,,,INP Yes,,
1190,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP Yes,,,INP Yes,,
1191,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP Yes,,,INP Yes,,
1192,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,aaa389,No,,INP Yes,,,INP Yes,,
1193,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP Yes,,,INP Yes,,
1194,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP Yes,,,INP Yes,,
1195,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP No,,,INP No,,
1196,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP Yes,,,INP Yes,,
1197,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP Yes,,,INP Yes,,
1198,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP Yes,,,INP Yes,,
1199,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP No,,,INP No,,
1200,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,a55e07,No,,INP No,,,INP No,,
1201,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP Yes,,,INP Yes,,
1202,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP No,,,INP No,,
1203,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP Yes,,,INP Yes,,
1204,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP Yes,,,INP Yes,,
1205,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP Yes,,,INP Yes,,
1206,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP Yes,,,INP No,,
1207,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP Yes,,,INP Yes,,
1208,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,7792a9,No,,INP Yes,,,INP Yes,,
1209,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1210,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1211,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1212,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1213,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1214,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1215,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1216,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,6a017a,Yes,,REM Yes,,,REM Yes,,
1217,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,ab9906,Yes,,REM Yes,,,REM Yes,,
1218,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,ab9906,Yes,,REM Yes,,,REM Yes,,
1219,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,ab9906,Yes,,REM Yes,,,REM Yes,,
1220,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,ab9906,Yes,,REM Yes,,,REM Yes,,
1221,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,ab9906,Yes,,REM Yes,,,REM Yes,,
1222,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,ab9906,Yes,,REM Yes,,,REM Yes,,
1223,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,ab9906,Yes,,REM Yes,,,REM Yes,,
1224,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1225,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1226,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1227,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1228,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1229,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1230,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1231,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,af57d6,Yes,,REM Yes,,,REM Yes,,
1232,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1233,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1234,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1235,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1236,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1237,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1238,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1239,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,7c01d0,Yes,,REM Yes,,,REM Yes,,
1240,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
1241,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
1242,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
1243,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
1244,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
1245,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
