Week,CRN,Subject,Course Name,Student ID,Remote Learner,Mon,Tue,Wed,Thu,Fri,Sat,Sun
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,601399168,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,788439871,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,788439871,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,788439871,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,788439871,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,788439871,No,,INP No,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,788439871,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,788439871,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,788439871,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,747706507,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,747706507,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,747706507,No,,REM Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,747706507,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,747706507,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,747706507,No,,REM Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,747706507,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,747706507,No,,REM Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,474789563,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,474789563,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,474789563,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,474789563,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,474789563,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,474789563,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,474789563,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,474789563,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,855056809,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,855056809,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,855056809,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,855056809,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,855056809,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,855056809,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,855056809,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,855056809,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,665498063,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,464318071,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,464318071,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,464318071,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,464318071,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,464318071,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,464318071,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,464318071,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,464318071,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,563179930,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,563179930,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,563179930,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,563179930,No,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,563179930,No,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,563179930,No,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,563179930,No,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,563179930,No,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,195570250,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,437530741,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,437530741,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,437530741,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,437530741,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,437530741,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,437530741,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,437530741,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,437530741,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,208387931,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,208387931,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,208387931,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,208387931,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,208387931,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,208387931,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,639216962,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,639216962,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,639216962,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,639216962,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,639216962,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,639216962,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,639216962,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,639216962,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,183798965,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,183798965,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,183798965,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,183798965,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,183798965,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,183798965,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,183798965,No,,INP Yes,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,183798965,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,447182570,No,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,447182570,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,447182570,No,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,447182570,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,447182570,No,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,447182570,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,447182570,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,447182570,No,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,82895466,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,82895466,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,82895466,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,82895466,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,82895466,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,82895466,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,82895466,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,925689211,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,925689211,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,925689211,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,925689211,No,,INP No,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,925689211,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,925689211,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,925689211,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,925689211,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,945215253,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,528430716,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,528430716,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,528430716,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,528430716,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,528430716,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,528430716,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,528430716,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,528430716,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,748006199,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,842395591,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,129230977,No,,INP Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,129230977,No,,INP No,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,129230977,No,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,129230977,No,,INP Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,129230977,No,,INP Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,129230977,No,,INP Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,129230977,No,,INP Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,129230977,No,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,597118071,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,456567815,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,526902614,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,526902614,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,526902614,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,526902614,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,526902614,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,526902614,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,526902614,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,669767178,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,669767178,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,669767178,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,669767178,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,669767178,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,669767178,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,669767178,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,669767178,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,124845868,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,124845868,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,124845868,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,124845868,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,124845868,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,124845868,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,124845868,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,124845868,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,838678291,No,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,838678291,No,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,838678291,No,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,838678291,No,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,838678291,No,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,838678291,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,838678291,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,838678291,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,632204807,No,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,72463296,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,72463296,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,72463296,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,72463296,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,72463296,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,72463296,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,72463296,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,72463296,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,360626385,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,360626385,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,360626385,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,360626385,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,360626385,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,360626385,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,360626385,No,,INP No,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,360626385,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,571672552,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,168011526,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,168011526,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,168011526,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,168011526,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,168011526,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,168011526,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,168011526,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,168011526,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,663250056,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,663250056,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,663250056,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,663250056,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,663250056,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,663250056,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,663250056,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,663250056,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,180944637,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,180944637,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,180944637,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,180944637,No,,INP Yes,,,INP Yes,,
